terms_conditions,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected,has_region_id,has_date_exp_token,year_exp_token,month_exp_token,day_exp_token,year_birth,month_birth,day_birth,has_extra_incomes,has_familiar_debts,age,age_section
1,6,15.607270193858982,0.0,14.346139397261565,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1968,2,12,1,0,54,more 40
1,6,15.424948670398354,0.0,0.0,0,1.0,professional scientif and technical activities,independent,1,1,True,False,2023,4,5,1998,7,2,1,1,24,less 40
1,6,16.118095750958314,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1984,7,10,1,1,38,less 40
1,6,16.811242881518265,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1994,8,2,1,1,28,less 40
1,6,15.894952224644102,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1982,9,10,1,1,40,more 40
1,6,15.53827733427679,0.0,0.0,0,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1999,2,2,1,1,23,less 40
0,6,15.570899913882604,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1990,8,28,1,1,32,less 40
1,6,15.607270193858982,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1994,10,27,1,1,28,less 40
1,6,15.955576839107596,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1986,2,13,1,1,36,less 40
1,6,14.914123179965662,0.0,0.0,1,0.0,professional scientif and technical activities,independent,0,0,False,False,2023,4,5,1987,8,19,1,1,35,less 40
1,6,17.216707972959764,0.0,0.0,0,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1990,4,18,1,1,32,less 40
1,6,15.068273812173887,0.0,0.0,0,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1986,3,28,1,1,36,less 40
1,6,16.300417291085605,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1983,6,23,1,1,39,less 40
1,6,16.811242881518265,0.0,0.0,1,0.0,professional scientif and technical activities,independent,0,0,False,False,2023,4,5,1969,10,15,1,1,53,more 40
1,6,16.52356082573315,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1993,12,17,1,1,29,less 40
1,6,15.84313248256254,0.0,12.206077645517674,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1977,10,24,1,0,45,more 40
1,6,16.070060306840542,0.0,12.206077645517674,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1986,11,7,1,0,36,less 40
1,6,17.72753358339242,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1974,1,16,1,1,48,more 40
1,6,15.250595321348806,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1983,8,9,1,1,39,less 40
1,6,17.216707972959764,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1975,10,22,1,1,47,more 40
1,6,17.216707972959764,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1981,4,6,1,1,41,more 40
1,6,15.687312888712007,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1983,6,13,1,1,39,less 40
1,6,15.894952224644102,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1994,12,6,1,1,28,less 40
1,6,15.483217567201578,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1984,8,3,1,1,38,less 40
1,6,15.424948670398354,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1973,9,5,1,1,49,more 40
1,6,16.52356082573315,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1988,6,8,1,1,34,less 40
1,6,16.118095750958314,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1986,2,10,1,1,36,less 40
1,6,15.068273812173887,0.0,0.0,0,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1973,8,20,1,1,49,more 40
1,6,15.150511887854474,0.0,0.0,0,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1982,8,10,1,1,40,more 40
1,6,17.370858648025116,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,0,False,False,2023,4,5,1984,10,10,1,1,38,less 40
1,6,15.76142084987672,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1978,8,2,1,1,44,more 40
0,6,18.439538493619693,0.0,11.51293546492023,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1981,6,11,1,0,41,more 40
1,6,15.76142084987672,0.0,13.304686600863562,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1983,8,24,1,0,39,less 40
1,6,15.830413711839864,0.0,0.0,1,0.0,professional scientif and technical activities,independent,0,0,False,False,2023,4,5,1985,9,4,1,1,37,less 40
1,6,15.201805169084134,0.0,0.0,0,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1993,7,16,1,1,29,less 40
1,6,17.089201635836186,13.592368256649284,12.611541086966115,1,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1987,2,19,0,0,35,less 40
1,6,15.201805169084134,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1965,9,17,1,1,57,more 40
1,6,14.731801689838349,0.0,0.0,0,13.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1996,2,17,1,1,26,less 40
1,6,15.424948670398354,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1991,9,10,1,1,31,less 40
0,6,19.972489545668473,0.0,13.815511557963774,1,1.0,professional scientif and technical activities,independent,1,1,True,False,2023,4,5,1972,12,22,1,0,50,more 40
1,6,15.607270193858982,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1986,8,1,1,1,36,less 40
1,6,15.607270193858982,0.0,0.0,1,13.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1978,5,6,1,1,44,more 40
1,6,14.77102238760702,0.0,0.0,0,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1982,11,20,1,1,40,more 40
1,6,17.034386422832473,0.0,13.122365377402328,1,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1992,10,5,1,0,30,less 40
0,6,15.455823881258441,0.0,16.012735246411598,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1980,4,30,1,0,42,more 40
0,6,15.434453355520668,0.0,12.611541086966115,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1979,12,27,1,0,43,more 40
1,6,16.770420889081343,0.0,0.0,1,26.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1994,8,7,1,1,28,less 40
1,6,15.424948670398354,0.0,0.0,0,13.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1983,6,11,1,1,39,less 40
1,6,15.607270193858982,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1993,12,18,1,1,29,less 40
0,6,15.889688395628717,0.0,12.206077645517674,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1984,3,6,1,0,38,less 40
1,6,16.60667572712668,0.0,13.815511557963774,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1987,9,29,1,0,35,less 40
1,6,15.607270193858982,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1982,11,27,1,1,40,more 40
0,6,16.53864646215303,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1977,8,25,1,0,45,more 40
0,6,17.073607134447293,0.0,17.073607134447293,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1999,12,10,1,0,23,less 40
1,6,17.216707972959764,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1980,8,27,1,1,42,more 40
1,6,16.380459992348886,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1981,4,23,1,1,41,more 40
1,6,16.212395229367946,0.0,13.122365377402328,1,1.0,professional scientif and technical activities,independent,0,0,True,False,2023,4,5,1977,10,15,1,0,45,more 40
1,6,15.150511887854474,0.0,0.0,0,1.0,professional scientif and technical activities,independent,1,0,True,False,2023,4,5,1988,8,18,1,1,34,less 40
0,6,19.11382792951231,0.0,13.815511557963774,1,1.0,professional scientif and technical activities,independent,1,1,True,False,2023,4,5,1969,3,24,1,0,53,more 40
0,6,15.789591722875162,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1990,9,19,1,0,32,less 40
0,6,17.278227846829786,0.0,19.806975107572256,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,4,5,1984,4,19,1,0,38,less 40
1,6,16.811242881518265,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,12,1995,5,1,1,1,27,less 40
0,6,16.588099342704055,0.0,12.429220196836383,1,0.0,professional scientif and technical activities,independent,0,0,False,False,2022,10,12,1977,5,22,1,0,45,more 40
0,6,16.87213358262504,0.0,12.429220196836383,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,12,1991,11,2,1,0,31,less 40
0,6,15.607270193858982,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,12,1984,1,14,1,0,38,less 40
0,6,16.636889503897294,0.0,11.51293546492023,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,12,1979,1,22,1,0,43,more 40
0,6,16.066802461833923,0.0,10.819798284210286,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,12,1992,7,12,1,0,30,less 40
1,6,14.914123179965662,0.0,0.0,0,1.0,professional scientif and technical activities,independent,1,0,True,False,2022,10,12,1989,3,27,1,1,33,less 40
0,6,15.201805169084134,0.0,15.201805169084134,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,12,1986,10,10,1,0,36,less 40
1,6,17.271095046569933,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,18,1973,5,10,1,1,49,more 40
1,6,15.201805169084134,0.0,0.0,1,13.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,18,1971,10,25,1,1,51,more 40
1,6,16.213405921671733,0.0,0.0,1,13.0,professional scientif and technical activities,independent,1,1,True,True,2022,10,18,1956,8,30,1,1,66,more 40
0,6,15.201805169084134,0.0,12.611541086966115,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,18,2006,3,24,1,0,16,less 20
1,6,17.768222294633517,0.0,13.592368256649284,1,1.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,19,1964,7,24,1,0,58,more 40
1,6,14.603968372873895,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,20,1994,3,13,1,1,28,less 40
0,6,19.420171061160282,0.0,14.508658238524095,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,20,1965,10,20,1,0,57,more 40
1,6,17.05722705725321,0.0,13.815511557963774,1,26.0,professional scientif and technical activities,independent,0,1,True,True,2022,10,20,1982,3,18,1,0,40,more 40
1,6,17.622173069956816,0.0,0.0,0,13.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,22,1992,2,12,1,1,30,less 40
1,6,18.064005814299346,0.0,0.0,1,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,22,1983,6,18,1,1,39,less 40
1,6,15.319588176962746,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,24,1977,1,25,1,1,45,more 40
1,6,15.894952224644102,0.0,0.0,0,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,24,1970,6,13,1,1,52,more 40
0,6,16.197091749589173,0.0,0.0,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,24,1985,1,5,1,1,37,less 40
1,6,16.118095750958314,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,1,True,True,2022,10,25,1976,7,28,1,1,46,more 40
0,6,16.90409549409927,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,25,1985,7,29,1,1,37,less 40
1,6,16.300417291085605,0.0,0.0,1,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,25,1993,10,21,1,1,29,less 40
1,6,15.46416937585933,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2022,10,25,1992,4,20,1,1,30,less 40
1,6,17.216707972959764,0.0,0.0,1,26.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,26,2001,11,29,1,1,21,less 40
1,6,15.38412668421143,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2022,10,26,1986,10,28,1,1,36,less 40
0,6,17.350655941290686,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,26,1974,7,4,1,0,48,more 40
1,6,16.811242881518265,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,False,2022,10,26,1998,12,24,1,1,24,less 40
0,6,15.908855128087255,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,26,1985,11,13,1,0,37,less 40
1,6,16.52356082573315,0.0,0.0,1,26.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,27,1992,11,23,1,1,30,less 40
1,6,16.759949589762293,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,10,27,1988,11,9,1,1,34,less 40
0,6,17.281246492014,0.0,13.997832948091215,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,27,1979,6,16,1,0,43,more 40
0,6,15.894952224644102,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,27,1982,12,28,1,0,40,more 40
1,6,16.012735246411598,0.0,0.0,1,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,10,28,1967,10,19,1,1,55,more 40
0,6,16.588099342704055,0.0,16.588099342704055,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,10,28,1987,5,15,1,0,35,less 40
1,6,17.216707972959764,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,1,1984,6,16,1,1,38,less 40
1,6,15.967272877502799,0.0,0.0,1,2.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,1,1972,10,25,1,1,50,more 40
1,6,16.07466619746962,0.0,13.592368256649284,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,2,1975,11,30,1,0,47,more 40
1,6,16.588099342704055,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,2,1972,6,11,1,1,50,more 40
1,6,17.312018149733785,0.0,12.611541086966115,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,3,1974,11,11,1,0,48,more 40
1,6,17.72753358339242,0.0,13.45883704259595,1,1.0,professional scientif and technical activities,independent,1,1,True,True,2022,11,9,1978,11,27,1,0,44,more 40
1,6,14.959733676355723,0.0,0.0,0,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,10,1988,12,1,1,1,34,less 40
1,6,15.35194779266016,0.0,0.0,1,12.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,10,1971,4,23,1,1,51,more 40
1,6,16.454567959008102,0.0,14.220976332738882,1,2.0,professional scientif and technical activities,independent,1,1,True,True,2022,11,11,1971,10,11,1,0,51,more 40
1,6,15.894952224644102,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,11,1965,9,3,1,1,57,more 40
0,6,15.46416937585933,0.0,11.51293546492023,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,11,11,1996,7,13,1,0,26,less 40
1,6,15.424948670398354,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,16,1985,9,2,1,1,37,less 40
0,6,17.216707972959764,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,11,16,1993,9,10,1,0,29,less 40
1,6,18.337628048306712,0.0,12.611541086966115,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,16,1981,5,11,1,0,41,more 40
1,6,17.50439003707821,0.0,12.429220196836383,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,16,1969,8,13,1,0,53,more 40
1,6,15.039286283703994,0.0,0.0,1,7.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,17,1997,1,15,1,1,25,less 40
1,6,15.607270193858982,0.0,0.0,1,26.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,18,1983,6,28,1,1,39,less 40
0,6,15.687312888712007,0.0,0.0,1,12.0,professional scientif and technical activities,independent,0,0,True,True,2023,5,5,1987,7,8,1,1,35,less 40
1,6,16.811242881518265,0.0,0.0,1,26.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,18,1990,12,7,1,1,32,less 40
1,6,15.607270193858982,0.0,0.0,1,2.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,19,1978,9,24,1,1,44,more 40
1,6,17.11134746100564,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,19,1986,9,14,1,1,36,less 40
1,6,16.484958590575005,0.0,0.0,0,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,22,1997,12,5,1,1,25,less 40
1,6,15.230392618890372,0.0,0.0,1,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,11,23,1989,2,19,1,1,33,less 40
1,6,17.312018149733785,0.0,0.0,1,2.0,professional scientif and technical activities,independent,0,0,True,True,2022,11,23,1991,8,4,1,1,31,less 40
0,6,16.759949589762293,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,11,23,1981,10,20,1,0,41,more 40
0,6,16.648723960844016,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,11,23,1979,6,12,1,0,43,more 40
0,6,15.686851243779849,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,11,23,1968,6,11,1,0,54,more 40
1,6,16.300417291085605,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,12,1,1963,10,11,1,1,59,more 40
0,6,16.705882371415992,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,1,1992,5,12,1,0,30,less 40
0,6,16.648723960844016,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,1,1985,1,23,1,0,37,less 40
0,6,16.498472531564186,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,1,1970,10,14,1,0,52,more 40
1,6,16.811242881518265,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,12,6,1964,4,3,1,1,58,more 40
0,6,17.034386422832473,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,0,0,False,True,2022,12,7,1984,7,13,1,0,38,less 40
1,6,15.525155911745363,0.0,0.0,0,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,12,7,1991,11,20,1,1,31,less 40
1,6,15.607270193858982,0.0,0.0,0,13.0,professional scientif and technical activities,independent,1,0,True,True,2022,12,12,2002,3,1,1,1,20,less 40
1,6,16.705882371415992,0.0,12.611541086966115,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2022,12,12,1968,6,5,1,0,54,more 40
0,6,16.118095750958314,0.0,13.815511557963774,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,12,1983,12,13,1,0,39,less 40
1,6,16.118095750958314,0.0,13.815511557963774,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,12,21,1982,12,7,1,0,40,more 40
1,6,16.557640137152333,0.0,11.51293546492023,1,-1,professional scientif and technical activities,independent,1,0,True,True,2022,12,21,1996,1,12,1,0,26,less 40
0,6,15.803385043104912,0.0,12.611541086966115,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,21,1982,4,9,1,0,40,more 40
1,6,16.52356082573315,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2022,12,22,1989,1,20,1,1,33,less 40
1,6,16.52356082573315,0.0,0.0,1,13.0,professional scientif and technical activities,independent,0,0,True,True,2022,12,22,1985,10,2,1,1,37,less 40
0,6,16.012735246411598,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,22,1989,6,29,1,0,33,less 40
0,6,16.21888651162837,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,22,1985,4,6,1,0,37,less 40
0,6,18.184958423089522,14.914123179965662,12.611541086966115,1,2.0,professional scientif and technical activities,independent,1,1,True,True,2022,12,23,1985,10,17,0,0,37,less 40
0,6,15.789591722875162,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,23,1997,9,19,1,0,25,less 40
0,6,15.648092181712572,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,23,1997,7,3,1,0,25,less 40
1,6,15.894952224644102,0.0,0.0,1,37.0,professional scientif and technical activities,independent,1,0,True,True,2022,12,26,1989,9,19,1,1,33,less 40
0,6,17.08867291899885,0.0,14.508658238524095,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,26,1978,11,8,1,0,44,more 40
1,6,14.151983508870947,0.0,0.0,1,7.0,professional scientif and technical activities,independent,0,0,True,True,2022,12,27,1995,10,5,1,1,27,less 40
0,6,17.459687843158324,0.0,14.508658238524095,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,27,1969,1,13,1,0,53,more 40
0,6,16.101288600438547,0.0,12.611541086966115,0,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,27,1986,5,31,1,0,36,less 40
0,6,17.622173069956816,0.0,12.206077645517674,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2022,12,27,1986,10,2,1,0,36,less 40
1,6,16.52356082573315,0.0,0.0,1,12.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,3,1983,6,3,1,1,39,less 40
1,6,16.677022973384314,0.0,13.122365377402328,1,1.0,professional scientif and technical activities,independent,1,1,True,True,2023,4,12,1986,4,7,1,0,36,less 40
1,6,16.118095750958314,0.0,0.0,1,12.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,4,1986,2,12,1,1,36,less 40
0,6,17.11134746100564,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,4,1990,9,7,1,0,32,less 40
0,6,17.16180473383326,0.0,12.429220196836383,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,4,1980,7,2,1,0,42,more 40
0,6,16.380459992348886,0.0,12.429220196836383,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,4,1981,12,19,1,0,41,more 40
0,6,15.747539232192393,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,4,1982,8,12,1,0,40,more 40
1,6,16.906553056777135,0.0,0.0,1,12.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,6,1974,12,13,1,1,48,more 40
1,6,16.118095750958314,0.0,0.0,0,1.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,8,1974,10,4,1,1,48,more 40
1,6,16.958018511336444,0.0,11.51293546492023,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,10,1988,10,13,1,0,34,less 40
1,6,16.906553056777135,0.0,14.220976332738882,1,1.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,10,1977,5,25,1,0,45,more 40
1,6,17.765252110397324,0.0,0.0,1,26.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,11,1988,2,2,1,1,34,less 40
0,6,16.906553056777135,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,11,1987,12,31,1,0,35,less 40
0,6,16.09366985526915,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,11,1985,12,13,1,0,37,less 40
0,6,15.59046307836746,0.0,11.51293546492023,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,11,1995,8,20,1,0,27,less 40
1,6,15.201805169084134,0.0,0.0,0,2.0,professional scientif and technical activities,independent,1,1,True,True,2023,1,16,1954,7,11,1,1,68,more 40
1,6,16.380459992348886,0.0,11.51293546492023,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,16,1969,8,6,1,0,53,more 40
1,6,17.034386422832473,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,17,1980,9,21,1,1,42,more 40
1,6,15.607270193858982,15.068273812173887,12.611541086966115,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,17,1985,5,16,0,0,37,less 40
1,6,14.657078174676883,0.0,13.122365377402328,0,2.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,17,1986,2,26,1,0,36,less 40
1,6,16.283610174181653,0.0,0.0,1,2.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,17,1993,4,29,1,1,29,less 40
1,6,16.97675731236872,0.0,0.0,1,2.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,18,1976,11,8,1,1,46,more 40
0,6,16.541859052805737,0.0,12.206077645517674,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,18,1990,11,29,1,0,32,less 40
1,6,15.483217567201578,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,20,1997,10,3,1,1,25,less 40
1,6,15.76142084987672,0.0,10.819798284210286,1,13.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,24,1982,9,1,1,0,40,more 40
0,6,17.182806422433504,0.0,12.429220196836383,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,24,1978,3,31,1,0,44,more 40
0,6,17.804494623047066,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,0,1,False,False,2023,1,24,1966,6,26,1,0,56,more 40
0,6,16.066802461833923,0.0,12.899222326086994,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,24,1985,6,10,1,0,37,less 40
0,6,19.52954548284749,0.0,14.508658238524095,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,24,1982,2,2,1,0,40,more 40
1,6,15.520258832020865,0.0,13.122365377402328,1,2.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,25,1987,4,6,1,0,35,less 40
1,6,16.118095750958314,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,26,1990,1,15,1,1,32,less 40
1,6,17.50439003707821,0.0,0.0,1,1.0,professional scientif and technical activities,independent,0,0,True,True,2023,1,26,1983,7,11,1,1,39,less 40
0,6,16.380459992348886,0.0,12.611541086966115,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,26,1997,2,14,1,0,25,less 40
0,6,18.8906843794481,0.0,0.0,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,26,1991,7,28,1,1,31,less 40
0,6,16.118095750958314,0.0,13.122365377402328,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,26,1973,5,19,1,0,49,more 40
0,6,16.012735246411598,0.0,12.899222326086994,1,0.0,professional scientif and technical activities,independent,1,1,False,False,2023,1,26,1971,7,3,1,0,51,more 40
1,6,16.920097281273396,0.0,0.0,1,1.0,professional scientif and technical activities,independent,1,0,True,True,2023,1,31,1986,11,21,1,1,36,less 40
